"Kod portu 
";Data przybycia (rrrr-mm-dd);"Godzina przybycia
(hh:mm)";"Kod portu, 
z którego jednostka przyp³ynê³a ";Nazwa statku;Bandera;nr IMO ;Sygna³ wywo³awczy;"Pojemnoœæ brutto 
(tony)";D³ugoœæ (metry);Agent;Nabrze¿e (miejsce zacumowania)
PLNOW;14.09.2007;22:00:00;DKODE;FAST WIL;Vanuatu;8404458;YJUL2;1391;79.78;Barwil Agencies Poland Branch Office Sopot;Wiœlane
PLNOW;14.09.2007;09:30:00;LTLIE;DORIS SCHEPERS;Antigua and Barbuda;9404065;V2DS2;7852;140.60;CONTAINERSHIPS Polska Sp. z o.o.;NABRZE¯E SZCZECIÑSKIE
PLNOW;14.09.2007;12:40:00;NLABL;FORZA;Netherlands;9199402;PBLD;3244;99.95;Balta SA;NAB WÊGLOWE
PLNOW;14.09.2007;22:20:00;FRURO;RMS LAGONA;Antigua and Barbuda;9223435;V2OM9;1898;88.00;POLSTEAM SHIPPING AGENCY Gdynia;Nab. Bytomskie, Baltic Malt
PLNOW;15.09.2007;09:00:00;USPWM;AMERICAN PROGRESS;United States;9118628;KAWM;30415;183.00;Inter Marine Co. Ltd. ;
PLNOW;15.09.2007;10:00:00;LYMRA;SLOMAN TRADER;Antigua and Barbuda;8214396;V2PQ7;7947;128.84;B+K Agency Ltd. ;WIŒLANE
PLNOW;15.09.2007;08:00:00;DEBRE;UPHUSEN;Antigua and Barbuda;9115937;V2AN1;2846;90.40;B+K Agency Ltd. ;WIŒLANE
PLNOW;15.09.2007;10:00:00;FIKNT;COLUMBIALAND;United Kingdom;7519282;VQHW3;21892;185.83;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;
PLNOW;15.09.2007;07:30:00;PLSZZ;ZEELAND;Netherlands;9232498;PFCL;1435;7999.00;Barwil Agencies Poland Branch Office Sopot;Kaszubskie
PLNOW;15.09.2007;16:00:00;RUKGD;KEVIN S;Antigua and Barbuda;8411229;V2GC9;1372;74.99;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;SZCZECINSKIE
PLNOW;15.09.2007;02:00:00;ARSPD;SUPREME HARVEST;Vanuatu;8710376;YJYC9;8483;141.00;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;
PLNOW;15.09.2007;12:00:00;PLGDY;EURO STORM;United Kingdom;9244180;VSPY6;6191;132.60;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;GTK
PLNOW;15.09.2007;11:10:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdañsk;BAZA PROMOWA  P¯B
PLNOW;16.09.2007;08:00:00;DKAAB;MINCHEN D;Antigua and Barbuda;7723687;V2LG;1678;72.30;POLFRACHT AGENCJA ¯EGLUGOWA SP. Z O. O.;W MORZU
PLNOW;16.09.2007;18:00:00;DEHAM;INGRID JAKOBSEN;Antigua and Barbuda;9367217;V2XW;3933;103.00;Nawigator Shipping Head Office Gdañsk ;OPP
PLNOW;16.09.2007;01:20:00;NLABL;GRACHTDIEP;Gibraltar;9199414;ZDEQ2;3244;99.95;Balta SA;NAB. WÊGLOWE
PLNOW;16.09.2007;17:00:00;NOREK;SIDERFLY;Saint Vincent and the Grenadines;8412405;J8B2805;2881;99.00;POSEIDON & FRACHTCONTOR JUNGE;
PLNOW;16.09.2007;10:00:00;SESTO;PRINSENDAM;Netherlands;8700280;PBGH;37583;204.00;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;OLIWSKIE
PLNOW;16.09.2007;08:00:00;SEVST;SYLVE;Cyprus;8906286;P3ZM8;1999;82.04;B+K Agency Ltd. ;WIŒLANE
PLNOW;16.09.2007;23:59:00;LTKLJ;WATERWAY;Saint Vincent and the Grenadines;8012827;J8B2705;1010;69.00;POSEIDON & FRACHTCONTOR JUNGE;KASZUBSKIE
PLNOW;16.09.2007;21:20:00;DEHAM;MARINA;Norway;8509818;LAYZ5;3727;103.50;IMCL Poland Sp. z o.o.;nab. Szczeciñskie
PLNOW;17.09.2007;08:00:00;DEHAM;OOCL NEVA;Luxembourg;9231846;LXNV;9981;133.95;Inter Marine Co. Ltd. ;NOWY PORT
PLNOW;17.09.2007;06:20:00;BEGNE;IVAN BOBROV;Antigua and Barbuda;7724019;V2PN;2359;94.80;POLSTEAM SHIPPING AGENCY Gdynia;Elewator 3/4
PLNOW;17.09.2007;08:00:00;DEHAM;OOCL NEVA;Luxembourg;9231846;LXNV;9981;133.95;Inter Marine Co. Ltd. ;NOWY PORT
PLNOW;18.09.2007;06:00:00;MACAS;WADAG II;Panama;7725714;HPVT;11632;158.58;POLSTEAM SHIPPING AGENCY Gdynia;Nab. Chemików
PLNOW;18.09.2007;18:00:00;NLEEM;VLADIMIR ZAGOSKIN;Russian Federation;7607273;UDID;568;46.46;Marbalco Shipping Ltd. Head Office ;GDANSKA STOCZNIA REMONTOWA
PLNOW;18.09.2007;07:00:00;NLDHR;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nab. Flisaków
PLNOW;18.09.2007;12:00:00;SESOL;JOLANDA;Antigua and Barbuda;5298107;V2PH5;499;57.80;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;
PLNOW;18.09.2007;10:00:00;DKODE;SALLY;Norway;7703273;LADT6;1679;71.97;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;GSR
PLNOW;18.09.2007;07:00:00;RULED;OOCL ST.PETERSBURG;Netherlands;9315006;PHCZ;9981;134.44;Inter Marine Co. Ltd. ;at sea
PLNOW;18.09.2007;04:00:00;PLSWI;WAWEL;Bahamas;7814462;C6TY9;25275;163.00;Polferries Gdañsk;GSR
PLNOW;18.09.2007;12:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdañsk;BAZA PROMOWA  P¯B
PLNOW;18.09.2007;17:00:00;MACAS;WADAG II;Panama;7725714;HPVT;11632;158.58;POLSTEAM SHIPPING AGENCY Gdynia;Nab. Chemików
PLNOW;19.09.2007;15:30:00;ESBIO;PIPER;Antigua and Barbuda;8208878;V2AQ6;1710;80.30;B+K Agency Ltd. ;OLIWSKIE
PLNOW;19.09.2007;06:00:00;PLGDY;ROSITA;Antigua and Barbuda;7605873;V2OC3;2316;81.36;Baltic Shipping Agency Ltd.;nab. norweskie
PLNOW;19.09.2007;07:00:00;PLSZZ;CRYSTAL PEARL;Luxembourg;9016935;LXCY;5677;111.90;OKMARIT Ltd;nabrze¿e Chemiki
PLNOW;19.09.2007;06:30:00;RULED;AMADEA;Bahamas;8913162;C6VE9;28856;192.82;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;OLIWSKIE
PLNOW;19.09.2007;09:25:00;BEOST;FLANDERS WAY;Panama;7720477;H9KP;7635;141.30;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;GSR DOK NR 4
PLNOW;19.09.2007;08:00:00;EEKUN;VOLGOBALT 102;Georgia;8866929;4LBJ2;2457;114.00;Baltic Shipping Agency Ltd.;nabrze¿e oliwskie
PLNOW;19.09.2007;21:00:00;PLGDY;MARIA SCHEPERS;Antigua and Barbuda;8818879;V2CV;2749;94.50;IMCL Poland Sp. z o.o.;nab. Szczeciñskie
PLNOW;20.09.2007;10:00:00;ARSLO;TAWE;Liberia;8309294;ELFY4;24646;182.80;Baltic Shipping Agency Ltd.;WIŒLANE
PLNOW;20.09.2007;17:30:00;NO888;WILSON LEITH;Malta;9150509;9HII5;2446;88.00;Baltic Shipping Agency Ltd.;Chemikow
PLNOW;20.09.2007;08:40:00;SEYST;ALSERBACH;Netherlands;9169732;PBEZ;2905;88.20;POLSTEAM SHIPPING AGENCY Gdynia;Elewator 2
PLNOW;20.09.2007;13:00:00;PLSZZ;LORE D;Antigua and Barbuda;8026282;V2CU;1127;69.40;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;ELEWATOR 1
PLNOW;20.09.2007;11:40:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdañsk;BAZA PROMOWA  P¯B
PLNOW;20.09.2007;18:30:00;PLSWI;ST.BARBARA;Saint Vincent and the Grenadines;7406021;J8B2227;2324;78.00;POLFRACHT AGENCJA ¯EGLUGOWA SP. Z O. O.;FLISAKOW
PLNOW;20.09.2007;17:00:00;GBCDF;LEONORE;Antigua and Barbuda;9353022;V2BO8;5029;119.60;Balta SA;NAB. WÊGLOWE
PLNOW;20.09.2007;23:30:00;PLGDY;VÄRMLAND;United Kingdom;9276341;VQTS9;6434;133.60;Burger Poland;NAB.SZCZECIÑSKIE
PLNOW;21.09.2007;18:00:00;FIHKO;CITY OF BARCELONA;Isle of Man;9046368;MRDP6;9576;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;WOC
PLNOW;21.09.2007;10:00:00;DKVEJ;TONJA;Saint Kitts and Nevis;5364669;V4OV;499;53.60;OKMARIT Ltd;PRZEMYS£OWE
PLNOW;21.09.2007;17:00:00;PLGDY;EURO STORM;United Kingdom;9244180;VSPY6;6191;132.60;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;SZCZECINSKIE
PLNOW;21.09.2007;07:45:00;PLGDY;GERMAN;Antigua and Barbuda;9038373;V2AO6;3585;99.70;IMCL Poland Sp. z o.o.;nab. Szczeciñskie
PLNOW;22.09.2007;15:00:00;FIHKO;CITY OF BARCELONA;Isle of Man;9046368;MRDP6;9576;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;WOC
PLNOW;22.09.2007;06:00:00;NOKSU;THOR ELISABETH;Antigua and Barbuda;8913851;V2PD9;2815;80.69;Pol-Mare Sp. z o. o.;Nabrze¿e Rudowe
PLNOW;22.09.2007;13:00:00;PLNOW;CITY OF BARCELONA;Isle of Man;9046368;MRDP6;9576;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;WOC
PLNOW;22.09.2007;06:00:00;LVLPX;CONTAINERSHIPS VI;Germany;9188518;DABH;9953;154.64;CONTAINERSHIPS Polska Sp. z o.o.;NAB.SZCZECIÑSKIE
PLNOW;22.09.2007;12:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdañsk;BAZA PROMOWA  P¯B
PLNOW;23.09.2007;15:30:00;DERSK;CHRISTINA;Antigua and Barbuda;9184811;V2PF9;2834;89.78;B+K Agency Ltd. ;RUDOWE
PLNOW;23.09.2007;03:00:00;NLAMS;NORDIC SPIRIT;Liberia;8606185;A8JE2;53578;199.99;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;OLIWSKIE
PLNOW;23.09.2007;04:00:00;DKAAR;MISTRAL;Antigua and Barbuda;6617855;V2HO;1064;68.35;Barwil Agencies Poland Branch Office Sopot;wislane / elewator 2
PLNOW;23.09.2007;15:00:00;NLABL;GROOTDIEP;Gibraltar;9199385;ZDEP9;3244;99.95;Balta SA;NAB WÊGLOWE
PLNOW;23.09.2007;11:40:00;PLGDY;DENEB;Antigua and Barbuda;9061306;V2CM6;3992;101.00;Baltic Container Lines Co. Ltd.;GTK
PLNOW;23.09.2007;14:30:00;BRARB;FLORA S;Cyprus;7718187;P3BA8;10322;145.50;Baltic Shipping Agency Ltd.;CHEMIKÓW
PLNOW;23.09.2007;15:00:00;DESTL;LISA D;Antigua and Barbuda;8205187;V2OK3;1162;73.68;POLFRACHT AGENCJA ¯EGLUGOWA SP. Z O. O.;NAB. PRZEMYS£OWE
PLNOW;23.09.2007;03:00:00;DEHAM;OOCL ST.PETERSBURG;Netherlands;9315006;PHCZ;9981;134.44;Inter Marine Co. Ltd. ;at sea
PLNOW;23.09.2007;22:00:00;BEANR;MIKHAIL STREKALOVSKIY;Russian Federation;8131881;UCKA;14141;162.11;POLSTEAM SHIPPING AGENCY Gdynia;Basen Górniczy
PLNOW;23.09.2007;19:00:00;PLGDY;MARINA;Norway;8509818;LAYZ5;3727;103.50;IMCL Poland Sp. z o.o.;
PLNOW;23.09.2007;16:00:00;BEANR;PAKRI VICTORY;Portugal;9377183;CQPW;4861;119.10;POLFRACHT AGENCJA ¯EGLUGOWA SP. Z O. O.;NAB. OPP
PLNOW;24.09.2007;06:00:00;GBNCL;OCEAN SPIRIT;Liberia;8321747;ELKI8;47561;190.50;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;OLIWSKIE
PLNOW;24.09.2007;17:00:00;ESSCT;MAERSK NEUCHATEL;Cyprus;9138264;C4AJ2;25674;207.40;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;GSR
PLNOW;24.09.2007;01:00:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nab. Flisaków
PLNOW;24.09.2007;14:00:00;NOESP;STORRINGTON;Isle of Man;8107000;GCBZ;7788;137.50;POSEIDON & FRACHTCONTOR JUNGE;NAB.WEGLOWE
PLNOW;24.09.2007;10:20:00;PLSWI;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;24.09.2007;14:00:00;DEHAM;PARAMAR;Cyprus;9190262;P3ZD9;3244;89.72;Balta SA;NAB. WÊGLOWE
PLNOW;24.09.2007;06:00:00;PLGDY;SEA VITA;Antigua and Barbuda;8504258;V2PS3;3727;103.50;IMCL Poland Sp. z o.o.;
PLNOW;25.09.2007;14:00:00;DKAAR;SPICA;Germany;9083043;DIPS;7550;151.14;CONTAINERSHIPS Polska Sp. z o.o.;NAB.SZCZECIÑSKIE
PLNOW;25.09.2007;09:00:00;BEANR;MARE;Saint Vincent and the Grenadines;8402668;J8B3047;998;77.96;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;Oliwskie
PLNOW;25.09.2007;15:00:00;FIHKO;CITY OF BARCELONA;Isle of Man;9046368;MRDP6;9576;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;WOC
PLNOW;25.09.2007;07:00:00;PLGDY;BCL IWONA;Antigua and Barbuda;9336294;V2BR2;6704;132.60;Baltic Container Lines Co. Ltd.;GTK
PLNOW;25.09.2007;07:50:00;PL888;VIVERO;Saint Vincent and the Grenadines;8108377;J8B2559;307;34.00;POLFRACHT AGENCJA ¯EGLUGOWA SP. Z O. O.;NAB. FLISAKÓW
PLNOW;25.09.2007;22:00:00;EEPAR;MAGDALENA;Antigua and Barbuda;8822600;V2PG8;2371;88.25;DRAPOL-TRADING SP. Z O. O.;NB. RUDOWE
PLNOW;25.09.2007;12:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdañsk;BAZA PROMOWA  P¯B
PLNOW;25.09.2007;16:15:00;NLRTM;DUTCH AQUAMARINE;Netherlands;9191656;PCHS;4670;117.50;OKMARIT Ltd;CHEMIKÓW
PLNOW;26.09.2007;05:00:00;NOREK;REGINA MAGDALENA;Norway;8105090;LAVR5;3593;99.93;POSEIDON & FRACHTCONTOR JUNGE;BASEN GÓRNICZY
PLNOW;26.09.2007;07:00:00;FRBAS;FLINTERBJORN;Netherlands;9279434;PHBL;2474;82.50;Barwil Agencies Poland Branch Office Sopot;Aldok
PLNOW;26.09.2007;21:00:00;PLGDY;WAPPEN VON DRESDEN;United Kingdom;9365245;MVHD7;5200;116.90;POSEIDON & FRACHTCONTOR JUNGE;nab OPP - Siarkopol
PLNOW;26.09.2007;04:00:00;LVRIX;ANMAR-S;Netherlands;9013062;PIFO;1666;82.02;Barwil Agencies Poland Branch Office Sopot;Wiœlane
PLNOW;26.09.2007;14:30:00;RULED;OOCL MOSCOW;Marshall Islands;9220079;V7DJ6;14290;158.75;Inter Marine Co. Ltd. ;AT SEA
PLNOW;26.09.2007;05:00:00;DKAAB;NORDKING;Sweden;7612216;SDHI;1155;66.88;Nawigator Shipping Head Office Gdañsk ;nab Kaszubskie
PLNOW;26.09.2007;07:00:00;DEREN;LARGO II;Honduras;7312529;HQEW7;299;4975.00;Barwil Agencies Poland Branch Office Sopot;WISLANE - EL.2
PLNOW;26.09.2007;11:00:00;PLGDY;ULTRAMAR;Cyprus;9167320;P2WF9;2820;89.72;Balta SA;nab. weglowe
PLNOW;26.09.2007;11:45:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdañsk;Baza Promowa P¯B 
PLNOW;26.09.2007;20:00:00;NOMSS;BIRCH;Antigua and Barbuda;8917869;V2SN;1552;79.62;POLSTEAM SHIPPING AGENCY Gdynia;nab. Oliwskie, Elewator 5
PLNOW;26.09.2007;18:00:00;LVRIX;VEDREY KATTEGAT;Gibraltar;9200081;ZDIB9;1845;89.00;Oktan Energy & V/L Service;OPP
PLNOW;26.09.2007;14:30:00;RULED;OOCL MOSCOW;Marshall Islands;9220079;V7DJ6;14290;158.75;Inter Marine Co. Ltd. ;AT SEA
PLNOW;27.09.2007;08:00:00;SEKAN;BEWA;Norway;7359125;LARH4;1920;79.90;Meerpahl & Meyer Sopot;Rudowe
PLNOW;27.09.2007;12:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdañsk;BAZA PROMOWA  P¯B
PLNOW;27.09.2007;21:00:00;SELAA;MINCHEN D;Antigua and Barbuda;7723687;V2LG;1678;72.29;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;
PLNOW;28.09.2007;04:48:00;FIPRV;CORAL CARBONIC;Netherlands;9201906;PCFW;1852;79.55;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;BYTOMSKIE
PLNOW;28.09.2007;09:00:00;SESLI;RIONA;Finland;8806072;OJNA;910;69.10;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;WISLANE
PLNOW;28.09.2007;17:00:00;PLGDY;EURO STORM;United Kingdom;9244180;VSPY6;6191;132.60;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;SZCZECINSKIE
PLNOW;28.09.2007;01:00:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nab. Flisaków
PLNOW;28.09.2007;12:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;28.09.2007;06:30:00;SELAA;MINCHEN D;Antigua and Barbuda;7723687;V2LG;1678;72.04;Baltic Shipping Agency Ltd.;ELEWATOR 3/4
PLNOW;28.09.2007;14:30:00;PLGDY;VÄRMLAND;United Kingdom;9276341;VQTS9;6434;133.60;Burger Poland;NAB.SZCZECIÑSKIE
PLNOW;29.09.2007;22:00:00;SEMMA;ASIAN EMPEROR;Panama;9176632;3FKB9;55729;199.98;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;OLIWSKIE
PLNOW;29.09.2007;15:00:00;LTKLJ;AILA;Finland;9354337;OJMM;9131;141.20;CONTAINERSHIPS Polska Sp. z o.o.;NABRZEZE SZCZECINSKIE
PLNOW;29.09.2007;17:00:00;NLRTM;LEONORE;Antigua and Barbuda;9353022;V2BO8;5029;119.60;Balta SA;nab. Wêglowe
PLNOW;29.09.2007;14:15:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;29.09.2007;13:50:00;DKKAL;EK-STAR;Norway;9164524;LAMT5;7250;134.40;Inter Marine Co. Ltd. ;Port Pó³nocny Baza Paliw pirs P
PLNOW;29.09.2007;19:30:00;PLWLA;KAMBR;Cyprus;9348223;C4GX2;400;36.00;POLFRACHT AGENCJA ¯EGLUGOWA SP. Z O. O.;W MORZU
PLNOW;30.09.2007;12:00:00;SEGVX;MOSTRAUM;Norway;8023773;LAUV4;5973;129.65;POLFRACHT AGENCJA ¯EGLUGOWA SP. Z O. O.;GSR 
PLNOW;30.09.2007;10:40:00;NLABL;GRACHTDIEP;Gibraltar;9199414;ZDEQ2;3244;99.95;Balta SA;nab. Weglowe
PLNOW;30.09.2007;14:00:00;PLGDY;SEA VITA;Antigua and Barbuda;8504258;V2PS3;3727;103.50;IMCL Poland Sp. z o.o.;nab. Szczecinskie
PLNOW;01.10.2007;08:00:00;DEBRE;ARNGAST;Germany;5387740;DDQD;499;61.25;Balta SA;nab. Holm ( basen OStrowica IV)
PLNOW;01.10.2007;21:05:00;SEHEL;COPERNICUS;Liberia;8713809;ELYM8;1525;73.88;OKMARIT Ltd;PRZEMYS£OWE
PLNOW;01.10.2007;03:00:00;NLHAR;MARIE CHRISTINE;Netherlands;8915744;PFUS;2561;87.96;SCAN SHIPPING POL Gdynia;NAB PRZEMYSLOWE
PLNOW;01.10.2007;18:15:00;PLGDY;DENEB;Antigua and Barbuda;9061306;V2CM6;3992;101.00;Baltic Container Lines Co. Ltd.;GTK
PLNOW;01.10.2007;13:00:00;DEHAM;OOCL MOSCOW;Marshall Islands;9220079;V7DJ6;14290;158.75;Inter Marine Co. Ltd. ;Nowy Port
PLNOW;01.10.2007;12:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;01.10.2007;21:20:00;FIINK;WESTON;Panama;7410814;HOUP;12400;159.15;C&T Marine Consultants Co. Ltd. ;"Stocznia ""Remontowa"""
PLNOW;02.10.2007;04:00:00;NOREK;SIDERFLY;Saint Vincent and the Grenadines;8412405;J8B2805;2881;99.00;POSEIDON & FRACHTCONTOR JUNGE;BASEN GÓRNICZY
PLNOW;02.10.2007;08:30:00;LVRIX;HALICZ;Poland;7615749;SQFZ;649;60.00;Oktan Energy & V/L Service;OPP
PLNOW;02.10.2007;19:00:00;PLGDY;BCL IWONA;Antigua and Barbuda;9336294;V2BR2;6704;132.60;Baltic Container Lines Co. Ltd.;GTK
PLNOW;02.10.2007;15:45:00;DKAAR;SPICA;Germany;9083043;DIPS;7550;151.14;CONTAINERSHIPS Polska Sp. z o.o.;NABRZEZE SZCZECINSKIE
PLNOW;02.10.2007;12:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;02.10.2007;21:30:00;NLRTM;KERIM;Marshall Islands;9121754;V7FB3;9544;138.62;OKMARIT Ltd;CHEMIKÓW
PLNOW;02.10.2007;11:00:00;SELLA;FORTE;Sweden;9318955;SHAY;5232;115.94;INTER BALT;Basen Górniczy
PLNOW;03.10.2007;21:00:00;NLRTM;ORALAKE;Cyprus;9286463;P3ZS9;1860;82.30;Barwil Agencies Poland Branch Office Sopot;Szczecinskie
PLNOW;03.10.2007;08:00:00;GBTEE;CORAL MEANDRA;Netherlands;9129380;PDIB;4054;97.50;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;GTG GASPOL NORTHERN PORT
PLNOW;03.10.2007;20:45:00;PLGDN;MARGITA;Sweden;7036591;SBPA;1924;86.22;OKMARIT Ltd;Chemików
PLNOW;03.10.2007;11:30:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;03.10.2007;17:00:00;RULED;OOCL NEVA;Luxembourg;9231846;LXNV;9981;133.95;Inter Marine Co. Ltd. ;NOWY PORT
PLNOW;03.10.2007;15:00:00;FIHKO;CITY OF SUNDERLAND;Isle of Man;9046356;MQPU6;9576;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;WOC
PLNOW;03.10.2007;17:00:00;FRDPE;SEVEN SISTERS;France;9320130;FMJR;18425;142.45;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;GSR DOK NR 5
PLNOW;03.10.2007;15:00:00;DEBRV;BIRKALAND;United Kingdom;9354349;MLVR9;9981;134.44;Burger Poland;NAB.SZCZECIÑSKIE
PLNOW;04.10.2007;07:15:00;GBHUL;OKSYWIE;Liberia;8502547;A8DS8;21460;195.27;POLSTEAM SHIPPING AGENCY Gdynia;Stocznia REMONTOWA
PLNOW;04.10.2007;05:00:00;DKSTR;ANNELISE THERESA;Singapore;8906236;9V7253;1450;79.70;Nawigator Shipping Head Office Gdañsk ;OPP
PLNOW;04.10.2007;04:45:00;PLPLC;FRI STAR;Bahamas;8100636;C6RZ5;1499;82.11;East Mar Ltd. Shipbrokers ;RUDOWE
PLNOW;04.10.2007;21:20:00;PLGDY;AZURYTH;Norway;8111518;LAFL5;3922;104.30;Unibaltic Sp. z o.o.;DUNSKIE
PLNOW;04.10.2007;12:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;04.10.2007;00:15:00;DELBC;FRI STREAM;Bahamas;9115896;C6UD4;2051;89.98;East Mar Ltd. Shipbrokers ;RUDOWE
PLNOW;04.10.2007;21:00:00;NOSTY;AMNY DOLLARD;Netherlands;9195640;PBFX;2535;88.70;Baltic Shipping Agency Ltd.;CHEMIKOW
PLNOW;05.10.2007;22:00:00;RUBLT;MARVITA;Malta;7902623;9HRF7;2061;82.50;Unibaltic Sp. z o.o.;Wiœlane
PLNOW;05.10.2007;04:00:00;DKKOL;NATHALIE;Finland;8906224;OJLP;852;64.20;Burger Poland;NAB. WIŒLANE
PLNOW;05.10.2007;06:45:00;BEGNE;KALLIOPE;Malta;8872801;9HTF5;5624;109.60;OKMARIT Ltd;PRZEMYS£OWE
PLNOW;05.10.2007;05:30:00;NOREK;WILSON LISTA;Barbados;9117208;8PRW;2446;87.97;POSEIDON & FRACHTCONTOR JUNGE;BASEN GÓRNICZY
PLNOW;05.10.2007;10:30:00;PTAVE;MINGO;Bahamas;7901693;C6PR4;2693;89.00;POSEIDON & FRACHTCONTOR JUNGE;BASEN GÓRNICZY
PLNOW;05.10.2007;12:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;05.10.2007;23:00:00;PLGDY;EURO STORM;United Kingdom;9244180;VSPY6;6191;132.60;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;GTK
PLNOW;05.10.2007;19:00:00;SEMMA;FAST JULIA;Netherlands;8404446;PFCM;1391;79.00;Nawigator Shipping Head Office Gdañsk ;Wiœlane
PLNOW;05.10.2007;14:30:00;PLNOW;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrzeze Flisaków
PLNOW;05.10.2007;20:00:00;RULED;BALTIC ACE;Bahamas;9386213;C6WE8;23498;140.03;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;WOC
PLNOW;05.10.2007;17:10:00;DEOLO;ARCTICA HAV;Bahamas;8403571;C6UL8;1532;82.45;Vetro Shipping Services;PRZEMYS£OWE
PLNOW;06.10.2007;13:30:00;GBSOU;KIWI AUCKLAND;Norway;8401860;LAEV6;37841;175.01;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;OLIWSKIE
PLNOW;06.10.2007;22:50:00;DKFRC;ABILITY;Norway;7610048;LAOY5;2822;90.50;POLSTEAM SHIPPING AGENCY Gdynia;Wiœlane
PLNOW;06.10.2007;12:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;06.10.2007;22:30:00;PLGDY;DS BLUE WAVE;United Kingdom;9341988;MVFD8;7545;129.62;IMCL Poland Sp. z o.o.;nab. szczecinskie
PLNOW;06.10.2007;09:30:00;FIRAU;METEOR + SELINA;Finland;5233547;OJJO;396;38.50;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;ST. GDANSKA
PLNOW;07.10.2007;18:00:00;NLRTM;DEALER;Antigua and Barbuda;8124474;V2GA6;1692;80.29;B+K Agency Ltd. ;OLIWSKIE
