"Kod portu 
";Data przybycia (rrrr-mm-dd);"Godzina przybycia
(hh:mm)";"Kod portu, 
z którego jednostka przyp³ynê³a ";Nazwa statku;Bandera;nr IMO ;Sygna³ wywo³awczy;"Pojemnoœæ brutto 
(tony)";D³ugoœæ (metry);Agent;Nabrze¿e (miejsce zacumowania)
PLDAR;2010-05-14;05:30:00;DKNTD;HERA;Belize;7434078;V3OD;1202;74.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab.gdanskie
PLDAR;2010-06-27;16:00:00;GBSEA;SUNTIS;Germany;8513314;DIXS;1564;82.48;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2010-07-03;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e 
PLDAR;2010-07-06;23:45:00;PLUST;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;nabrze¿e 
PLDAR;2010-07-07;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-07-10;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;terminal odpraw
PLDAR;2010-07-13;23:05:00;PLUST;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-07-14;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-07-19;10:00:00;GBSEA;KENTO;Panama;9066069;3EXE6;1596;81.44;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2010-07-17;06:00:00;SEKAN;NAJAD;Gibraltar;7724021;ZDEG9;2096;83.80;Meerpahl & Meyer Sopot;Nab. Gdanskie
PLDAR;2010-07-18;14:00:00;DKKOG;LANDIA;Saint Vincent and the Grenadines;6918821;J8B2637;1208;74.02;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2010-07-17;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-07-20;23:50:00;PLUST;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-07-21;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-07-27;23:50:00;PLUST;LADY ASSA ;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal odpraw
PLDAR;2010-07-29;15:00:00;DKNVD;LANDIA;Saint Vincent and the Grenadines;6918821;J8B2637;1208;74.02;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;Nab. Gdañskie
PLDAR;2010-07-28;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-07-31;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-08-03;23:50:00;PLUST;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-08-04;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-08-07;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;terminal odpraw
PLDAR;2010-08-10;21:00:00;NOREK;ARUNDO;Saint Vincent and the Grenadines;8504272;J8B3530;1957;87.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB.GDAÑSKIE
PLDAR;2010-08-10;23:50:00;PLUST;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-08-11;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-08-15;12:00:00;SEKLI;LANGELAND;Germany;8420098;DFZK;1832;80.70;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2010-08-14;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-08-17;23:30:00;PLUST;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;terminal odpraw
PLDAR;2010-08-22;14:00:00;GBSEA;AMADEUS;Saint Vincent and the Grenadines;9232498;J8B4062;1435;79.99;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2010-08-21;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-08-23;22:20:00;PLUST;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;terminal odpraw
PLDAR;2010-08-28;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Terminal Odpraw
PLDAR;2010-09-13;11:30:00;NOREK;FRI SUN;Netherlands Antilles;8003876;PJEV;1513;82.45;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDANSKIE
PLDAR;2010-09-15;09:00:00;DKNVD;NATHALIE;Finland;8906224;OJPJ;852;64.20;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2010-09-26;13:00:00;DKNVD;NATHALIE;Finland;8906224;OJPJ;852;64.20;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2010-10-15;16:00:00;NOREK;EEMS SKY;Netherlands;9421647;PHJF;1862;87.20;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2010-11-03;21:00:00;DKNVD;LANDIA;Saint Vincent and the Grenadines;6918821;J8B2637;1208;74.02;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2010-11-03;21:00:00;DKNVD;LANDIA;Saint Vincent and the Grenadines;6918821;J8B2637;1208;74.02;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2010-11-13;22:00:00;NOMON;EURO TRANS;Panama;7818119;HP6969;1016;72.52;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2010-11-19;09:00:00;DKNVD;JOSEFINE;Finland;8521696;OJKU;852;64.34;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;Nab. Gdanskie
PLDAR;2010-11-28;22:00:00;NOREK;SEA EMS;Antigua and Barbuda;9412526;V2BR6;1682;82.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2010-12-11;07:30:00;DKNVD;TRADER;Antigua and Barbuda;8003888;V2GA3;1527;82.94;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-01-20;20:00:00;DKNVD;JOSEFINE;Finland;8521696;OJKU;852;64.34;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;Nab. Gdanskie
PLDAR;2011-01-25;12:30:00;DKNVD;NATHALIE;Finland;8906224;OJPJ;852;64.20;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-02-16;23:45:00;DKNVD;NATHALIE;Finland;8906224;OJLP;852;64.20;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-02-26;02:00:00;DKNVD;JOSEFINE;Finland;8521696;OJKU;852;64.34;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;Nab. Gdanskie
PLDAR;2011-03-02;19:20:00;NOREK;MARE;Saint Vincent and the Grenadines;8411671;J8B3584;998;78.80;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-03-06;07:20:00;NOREK;RAMONA;Finland;8420713;OJNN;1297;74.80;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-03-07;08:00:00;SEVAG;SCOT RANGER;United Kingdom;9138769;MZKS5;2260;84.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-03-25;02:00:00;SEKAN;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Kutrowe
PLDAR;2011-03-25;12:00:00;DKNVD;NATHALIE;Finland;8906224;OJLP;852;64.20;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-04-05;07:00:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Kutrowe
PLDAR;2011-04-28;15:00:00;DKNVD;JOSEFINE;Finland;8521696;OJKU;852;64.34;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;Nab. Gdanskie
PLDAR;2011-05-04;17:00:00;SEVAG;SCOT CARRIER;United Kingdom;9137208;MGMT3;1882;81.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. Gdañskie
PLDAR;2011-05-13;01:30:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-05-15;04:00:00;GBSEA;GERMANICA HAV;Saint Vincent and the Grenadines;8324672;J8B4274;1566;82.45;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-05-15;08:35:00;SEKAN;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-05-18;12:00:00;DEBRE;SEG;Panama;9066045;H9AQ;1596;81.44;Albers-Hansen Sp. z o.o.;ELEWATOR STOISLAW
PLDAR;2011-05-20;19:00:00;NOREK;ANCORA;Saint Vincent and the Grenadines;8012827;J8B2705;1010;98.88;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDANSKIE
PLDAR;2011-05-24;02:00:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-05-31;06:00:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-06-07;06:00:00;PLSZZ;CYKLOP;Poland;6605448;SQLI;186;28.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab.gdanskie
PLDAR;2011-06-10;05:00:00;DKASH;DRAWA;Poland;7813999;SNBA;1572;84.20;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2011-06-13;06:00:00;GBSEA;ARCTICA HAV;Bahamas;8403571;C6UL8;1532;82.40;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab.gdanskie
PLDAR;2011-06-16;16:00:00;DENGL;WATERWAY;Saint Vincent and the Grenadines;9143594;J8B3859;1143;81.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab.gdanskie
PLDAR;2011-06-26;07:00:00;PLGDN;LENE D;Antigua and Barbuda;8611013;V2FF6;1593;82.19;Albers-Hansen Sp. z o.o.;Dar³owo
PLDAR;2011-07-02;12:00:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-07-05;05:00:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-07-05;10:00:00;DKNVD;AMADEUS;Saint Vincent and the Grenadines;9232498;J8B4062;1435;79.99;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-07-07;08:20:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-07-18;07:15:00;LTKLJ;CYKLOP;Poland;6605448;SQLI;186;28.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-07-20;06:30:00;SEKAN;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-07-17;13:05:00;GBSEA;FAST JULIA;Belgium;8404446;ONFO;1391;79.80;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-07-22;14:30:00;SEVAG;SCOT EXPLORER;United Kingdom;9137193;VQUR2;1882;81.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-07-25;06:20:00;SEKAN;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-07-29;09:40:00;DKASH;EURO TRANS;Panama;7818119;HP6969;1016;72.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-07-28;06:15:00;SEKAN;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-07-30;18:00:00;DKNVD;RIONA;Finland;8806072;OJNA;910;69.10;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-08-07;12:00:00;NO888;UNO;Denmark;8505630;OUYH2;1473;79.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. granskie
PLDAR;2011-08-16;09:30:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-07-25;23:00:00;GBINV;SCOT EXPLORER;United Kingdom;9137193;VQUR2;1882;81.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2011-09-16;21:00:00;SEHAD;HELGA;Antigua and Barbuda;8402577;V2FW;1473;79.80;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanski
PLDAR;2011-09-24;22:30:00;DKNVD;CEG GALAXY;Antigua and Barbuda;8222173;V2DT2;1035;74.55;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDANSKIE
PLDAR;2011-09-26;20:05:00;NO888;ICELANDICA HAV;Bahamas;8128884;C6VC3;1513;82.31;POSEIDON FRACHTCONTOR JUNGE Sp. z o.o.;GDANSKIE
PLDAR;2011-09-30;09:50:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.40;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-10-02;07:00:00;SEMMA;IRIS 1;Malta;7910838;9H5807;1532;81.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. szczecinskie
PLDAR;2011-10-09;09:30:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;6940.00;Meerpahl & Meyer Sopot;GDANSKIE
PLDAR;2011-10-07;05:00:00;GBINV;SCOT CARRIER;United Kingdom;9137208;MGMT3;1882;82.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2011-10-17;07:00:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;6940.00;Meerpahl & Meyer Sopot;GDANSKIE
PLDAR;2011-11-06;04:00:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.00;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-11-09;07:30:00;SEKAN;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.00;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-11-12;07:30:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.00;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-11-21;22:30:00;SEKAN;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.00;Meerpahl & Meyer Sopot;Gdanskie
PLDAR;2011-12-28;12:00:00;DKNVD;HERA;Dominica;7434078;J7BS4;1202;74.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2012-01-22;17:00:00;NOESP;TOVE;Gibraltar;9156175;ZDHX3;1864;82.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NA. DORSZOWE II
PLDAR;2012-01-24;12:00:00;NOESP;FRI MOON;Netherlands Antilles;9234410;PJDR;1599;88.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe II
PLDAR;2012-01-29;20:00:00;NOESP;CITO;Netherlands;9356517;PBHQ;2281;88.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. DORSZOWE II
PLDAR;2012-01-29;11:45:00;SE888;MARION K;Antigua and Barbuda;8026282;V2CU;1127;69.00;Meerpahl & Meyer Sopot;Dorszowe
PLDAR;2012-02-04;15:00:00;SEVAG;SCOT RANGER;United Kingdom;9138769;MZKS5;2260;84.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2012-02-06;05:00:00;NO888;ATLANTICA HAV;Bahamas;8215730;C6RS3;1514;82.45;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;
PLDAR;2012-02-08;06:00:00;SEKAN;LIVIA GRETA;Latvia;8801072;YLCJ;851;64.30;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2012-02-11;06:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.30;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. DORSZOWE
PLDAR;2012-02-13;22:00:00;NOESP;TOVE;Gibraltar;9156175;ZDHX3;1864;82.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NA. DORSZOWE II
PLDAR;2012-02-14;06:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.30;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. DORSZOWE
PLDAR;2012-02-15;12:00:00;NOESP;ABIS BRESKENS;Netherlands;9612545;PCJN;2978;89.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. DORSZOWE
PLDAR;2012-02-17;09:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.30;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. DORSZOWE
PLDAR;2012-02-21;01:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.30;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. DORSZOWE
PLDAR;2012-02-21;03:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.30;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2012-02-25;06:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.30;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2012-02-29;06:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2012-03-02;16:00:00;NOREK;FRI SUN;Netherlands Antilles;8003876;PJEV;1513;82.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe II
PLDAR;2012-03-03;06:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2012-03-06;22:00:00;NOREK;DANICA HAV;Bahamas;8401535;C6ML2;1536;77.35;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. DORSZOEWE II
PLDAR;2012-03-06;06:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2012-03-09;02:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2012-03-11;06:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2012-03-13;07:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2012-03-15;06:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe II
PLDAR;2012-03-17;18:00:00;DKVEJ;LARGONA;Saint Vincent and the Grenadines;7713345;J8TE9;866;63.70;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2012-03-17;02:00:00;DKRNN;IZBORSK;Belize;7614628;V3JW;1590;81.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. DORSZOWE II
PLDAR;2012-03-19;05:00:00;PLGDN;CELTICA HAV;Bahamas;8422022;C6UL3;1521;82.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdanskie
PLDAR;2012-03-23;07:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe II
PLDAR;2012-03-25;07:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe II
PLDAR;2012-03-27;07:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe II
PLDAR;2012-03-26;17:00:00;NOREK;ICELANDICA HAV;Bahamas;8128884;C6VC3;1513;82.31;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;
PLDAR;2012-03-30;07:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe II
PLDAR;2012-04-03;02:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;GDAÑSKIE
PLDAR;2012-04-02;14:00:00;NOREK;FRI SUN;Netherlands Antilles;8003876;PJEV;1513;82.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe II
PLDAR;2012-04-05;06:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;DORSZOWE II
PLDAR;2012-04-06;15:30:00;FIDLS;RIONA;Finland;8806072;OJNA;910;69.10;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe
PLDAR;2012-04-17;20:00:00;DKRNN;SCAN LARK;Saint Vincent and the Grenadines;8505915;J8BC399;1371;75.17;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe II
PLDAR;2012-04-27;00:15:00;DKSGD;VESTVIND;Gibraltar;8209743;ZDGI4;1843;80.72;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2012-05-01;05:00:00;NOESP;LIV KRISTIN;Gibraltar;8209731;ZDHQ5;1843;80.73;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB DORSZOWE
PLDAR;2012-05-04;07:00:00;NOESP;FRI SUN;Bahamas;8003876;PJEV;1092;82.45;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDANSKIE
PLDAR;2012-05-08;01:00:00;SEKAN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. DORSZOWE II
PLDAR;2012-05-11;08:00:00;DKRNN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. DORSZOWE
PLDAR;2012-05-13;11:00:00;NOREK;WILSON MAIN;Barbados;8913485;8PRQ;1690;82.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. DORSZOWE
PLDAR;2012-05-15;21:00:00;DKRNN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe
PLDAR;2012-05-17;05:00:00;DKRNN;BARENTSZEE;Netherlands;7349467;PCXN;1045;71.16;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. DORSZOWE
PLDAR;2012-05-19;21:00:00;DKRNN;POLARIS;Cambodia;8223062;XUCV6;1945;88.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. dorszowe 2
PLDAR;2012-05-22;18:00:00;NOREK;DRAWA;Poland;7813999;SNBA;1575;84.25;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. DORSZOWE
PLDAR;2012-05-25;21:00:00;NOREK;DRAWA;Poland;7813999;SNBA;1575;84.25;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. DORSZOWE
PLDAR;2012-05-27;18:00:00;NOREK;ATLANTICA HAV;Bahamas;8215730;C6RS3;1514;82.45;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE/DORSZOWE
PLDAR;2012-05-29;08:00:00;DKKOG;VESTVIND;Gibraltar;8209743;ZDGI4;1843;80.72;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDYÑSKIE
PLDAR;2012-05-31;22:00:00;SEVAG;MANA;Antigua and Barbuda;8521414;V2CX8;1585;82.15;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2012-06-06;06:00:00;PLNOW;HENRYK;Poland;7504926;SQFY;190;29.96;Przedsiebiorstwo Robot Czerpalnych i Pododnych;nab. Krakowskie
PLDAR;2012-06-08;06:00:00;DKRNN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. gdyñskie
PLDAR;2012-06-09;20:00:00;DKRNN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDYÑSKIE
PLDAR;2012-06-11;21:00:00;DKRNN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDYÑSKIE
PLDAR;2012-06-13;05:00:00;DKRNN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDYÑSKIE
PLDAR;2012-06-14;20:00:00;DKRNN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDYÑSKIE
PLDAR;2012-06-17;04:00:00;NOESP;EEMS TRANSPORTER;Netherlands;9340300;PHBC;2186;89.99;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;
PLDAR;2012-06-16;07:00:00;DKRNN;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDYÑSKIE
