"Kod portu 
";Data przybycia (rrrr-mm-dd);"Godzina przybycia
(hh:mm)";"Kod portu, 
z którego jednostka przyp³ynê³a ";Nazwa statku;Bandera;nr IMO ;Sygna³ wywo³awczy;"Pojemnoœæ brutto 
(tony)";D³ugoœæ (metry);Agent;Nabrze¿e (miejsce zacumowania)
PLKOL;2018-08-08;00:15:00;DEWIS;LILL;Norway;8209743;LAVF7;1843;80.72;NORDTECHNIK;S³upskie
PLKOL;2018-08-10;10:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-10;12:30:00;SEVAG;IMPERATOR;Norway;9014690;C6VB2;2446;87.90;NORDTECHNIK;S³upskie
PLKOL;2018-08-09;15:30:00;DKKOG;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-08-12;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-13;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-14;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-14;18:00:00;NOGUL;PLUTO;Barbados;8518340;8PAJ8;1998;88.15;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-08-15;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-16;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-17;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-17;07:00:00;SEELL;OAK;Cook Islands;8211629;E5U2636;1560;87.65;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-08-18;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-18;07:00:00;SEELL;ROSEBURG;Antigua and Barbuda;8817370;V2PS2;1999;82.00;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-08-19;07:30:00;NOGUL;KINE;Bahamas;9145140;C6WT4;2061;88.56;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-08-19;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-19;10:00:00;PLKOL;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-08-20;10:00:00;PLSZZ;HAITHABU;Antigua and Barbuda;8222185;V2GP7;1372;74.23;Morska Agencja Szczecin Ltd.;Zbo¿owe
PLKOL;2018-08-20;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-21;06:00:00;DEWIS;LILL;Norway;8209743;LAVF7;1843;80.72;NORDTECHNIK;S³upskie
PLKOL;2018-08-22;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-22;10:00:00;SEELL;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.00;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-08-23;09:00:00;SEELL;AMADEUS;Saint Vincent and the Grenadines;9232498;J8B4062;1435;79.99;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-08-24;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-23;17:00:00;PLKOL;NAWIGATOR XXI;Poland;9161247;SNHA;1245;60.30;Akademia Morska w Szczecinie;Szkolne
PLKOL;2018-08-24;06:00:00;SEFLI;OAK;Cook Islands;8211629;E5U2636;1560;87.65;Morska Agencja Szczecin Ltd.;Wêglowe
PLKOL;2018-08-25;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-26;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-28;06:00:00;SEELL;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-08-28;08:48:00;SEAHU;LIFANA;Netherlands;8315449;PFOC;1116;79.80;Schultz Shipping Sp. z o.o.;Wêglowe
PLKOL;2018-08-29;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-08-30;22:00:00;PLKOL;NAWIGATOR XXI;Poland;9161247;SNHA;1245;60.30;Akademia Morska w Szczecinie;Szkolne
PLKOL;2018-08-30;06:00:00;NOEKF;FERRO;Barbados;9005730;8PAJ7;1986;88.15;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-09-01;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-09-02;09:00:00;PLGDY;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-09-01;05:50:00;PLSZZ;IN¯. STANIS£AW £ÊGOWSKI;Poland;7402441;SPG 2417;1954;77.81;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Wêglowe
PLKOL;2018-09-03;06:00:00;NOGUL;JUMBO;Barbados;8518297;8PAJ8;1998;88.17;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-09-05;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-09-04;14:30:00;PLSZZ;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Kamienne
PLKOL;2018-09-05;18:30:00;ZZUKN;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-09-08;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-09-09;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-09-10;19:30:00;NOGUL;WILSON DVINA;Barbados;9005742;8PTC;2481;87.49;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-09-10;08:00:00;ZZUKN;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-09-12;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-09-14;09:00:00;PLKOL;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-09-14;07:00:00;PLGDN;ALBATROS;Bahamas;7304314;C6CN4;28518;205.46;Sartori & Berger Polska Sp. z o.o;Brak
PLKOL;2018-09-15;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-09-15;10:30:00;SEELL;EURIKA;Panama;8214968;HP2378;998;77.96;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-09-15;17:30:00;PL888;IN¯. STANIS£AW £ÊGOWSKI;Poland;7402441;SPG 2417;1954;77.81;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Wêglowe
PLKOL;2018-09-19;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-09-19;01:00:00;PLSZZ;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Kamienne
PLKOL;2018-09-19;06:30:00;SEELL;AMADEUS;Saint Vincent and the Grenadines;9232498;J8B4062;1435;79.99;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-09-19;14:00:00;PLSZZ;NAWIGATOR XXI;Poland;9161247;SNHA;1245;60.30;Akademia Morska w Szczecinie;Szkolne
PLKOL;2018-09-19;22:40:00;PLNOW;HENRYK;Poland;7504926;SQFY;190;29.96;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Brak
PLKOL;2018-09-19;22:55:00;PLNOW;SM PRC 103;Poland;8899093;SPG 2821;576;58.00;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Brak
PLKOL;2018-09-20;08:00:00;NOKRV;TINTO;Norway;7369168;LAYE7;1739;82.47;Morska Agencja Szczecin Ltd.;Zbo¿owe
PLKOL;2018-09-20;17:00:00;NOGUL;TORPO;Barbados;8908791;8PAK3;1986;88.15;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-09-20;11:00:00;DKKOG;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-09-21;13:00:00;SEELL;AMADEUS;Saint Vincent and the Grenadines;9232498;J8B4062;1435;79.99;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-09-21;09:30:00;PLSZZ;LILL;Norway;8209743;LAVF7;1843;80.72;NORDTECHNIK;S³upskie
PLKOL;2018-09-24;00:15:00;SEMMA;IMPERATOR;Norway;9014690;C6VB2;2446;87.90;NORDTECHNIK;S³upskie
PLKOL;2018-09-27;12:30:00;SEELL;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-09-29;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-09-30;06:00:00;DKAAR;HAITHABU;Antigua and Barbuda;8222185;V2GP7;1372;74.23;Morska Agencja Szczecin Ltd.;Zbo¿owe
PLKOL;2018-09-30;13:00:00;ZZUKN;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-10-02;07:45:00;PL888;SM PRC 103;Poland;8899093;SPG 2821;576;58.00;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Brak
PLKOL;2018-10-02;08:24:00;DECUX;MIMER;Germany;8661812;YJWM8;220;27.00;Rhenus Port Logistics Sp. z o.o.;Kamienne
PLKOL;2018-10-05;10:00:00;DESAS;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-10-06;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-10-05;19:00:00;PL888;SM PRC 103;Poland;8899093;SPG 2821;576;58.00;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Brak
PLKOL;2018-10-09;09:00:00;PLKOL;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-10-11;06:00:00;SEELL;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-10-13;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-10-13;08:20:00;DECUX;MIMER;Germany;8661812;YJWM8;220;27.00;Rhenus Port Logistics Sp. z o.o.;Zbo¿owe
PLKOL;2018-10-18;07:00:00;SEELL;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-10-18;08:50:00;PL888;IN¯. STANIS£AW £ÊGOWSKI;Poland;7402441;SPG 2417;1954;77.81;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Zbo¿owe
PLKOL;2018-10-18;21:30:00;NOFRO;PLUTO;Barbados;8518340;8PAJ8;1998;88.15;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-10-21;20:00:00;NOFRO;BERIT;Gibraltar;9156187;ZDHX2;1864;82.50;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-10-20;22:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Wêglowe
PLKOL;2018-10-19;08:20:00;PL888;MIMER;Germany;8661812;YJWM8;220;27.00;Rhenus Port Logistics Sp. z o.o.;Zbo¿owe
PLKOL;2018-10-21;20:45:00;PL888;MIMER;Germany;8661812;YJWM8;220;27.00;Rhenus Port Logistics Sp. z o.o.;Zbo¿owe
PLKOL;2018-10-22;18:30:00;DKKOG; HAGLAND BORG;Norway;9173563;9HXK8;2456;87.99;NORDTECHNIK;S³upskie
PLKOL;2018-10-26;09:00:00;NOEKF;WILSON MAIN;Barbados;8913485;8PRQ;1690;82.50;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-10-26;08:00:00;PLSZZ;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Kamienne
PLKOL;2018-10-26;10:00:00;SEELL;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Wêglowe
PLKOL;2018-10-26;11:00:00;SEELL;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;DAN SHIPPING & TRADING Co. Ltd. ;S³upskie
PLKOL;2018-11-02;04:00:00;PL888;MIMER;Germany;8661812;YJWM8;220;27.00;Rhenus Port Logistics Sp. z o.o.;Zbo¿owe
PLKOL;2018-11-07;13:00:00;PLSZZ;NAWIGATOR XXI;Poland;9161247;SNHA;1245;60.30;Akademia Morska w Szczecinie;Szkolne
PLKOL;2018-11-09;03:00:00;PLKOL;THURKUS;Cyprus;8915744;5BZJ2;2561;87.96;Unibaltic Sp. z o.o.;Wêglowe
PLKOL;2018-11-09;04:00:00;PLSWI;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Kamienne
PLKOL;2018-11-12;17:00:00;PLSZZ;HENRYK;Poland;7504926;SQFY;190;29.96;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Brak
PLKOL;2018-11-13;08:00:00;PLKOL;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-11-14;08:00:00;PLGDY;GLOMAR VANTAGE;Panama;8109266;HO3057;991;56.34;Morska Agencja Gdynia Sp. z o.o.;Zbo¿owe
PLKOL;2018-11-15;12:00:00;SEELL;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-11-16;18:00:00;PLKOL;GLOMAR VANTAGE;Panama;8109266;HO3057;991;56.25;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-11-17;06:00:00;SEELL;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-11-18;12:00:00;PLKOL;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-11-18;08:00:00;PLKOL;GLOMAR VANTAGE;Panama;8109266;HO3057;991;56.25;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-11-23;12:00:00;SEELL;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-11-26;22:45:00;DKKOG;LILL;Norway;8209743;LAVF7;1843;80.72;NORDTECHNIK;S³upskie
PLKOL;2018-11-28;16:00:00;PLKOL;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-11-29;20:30:00;SEELL;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-12-04;03:00:00;SEELL;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-12-05;07:00:00;PLSZZ;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Kamienne
PLKOL;2018-12-05;21:35:00;PLSZZ;NAWIGATOR XXI;Poland;9161247;SNHA;1245;60.30;Akademia Morska w Szczecinie;Szkolne
PLKOL;2018-12-15;17:45:00;DEREN;HAITHABU;Antigua and Barbuda;8222185;V2GP7;1372;74.23;Morska Agencja Szczecin Ltd.;Zbo¿owe
PLKOL;2018-12-06;23:00:00;PLKOL;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2018-12-09;21:00:00;PLSWI;HENRYK;Poland;7504926;SQFY;190;29.96;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Wêglowe
PLKOL;2018-12-09;20:30:00;PLSWI;SM PRC 103;Poland;8899093;SPG 2821;576;58.00;Przedsiebiorstwo Robot Czerpalnych i Podwodnych;Wêglowe
PLKOL;2018-12-20;12:30:00;SEELL;ROSEBURG;Antigua and Barbuda;8817370;V2PS2;1999;82.00;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2018-12-21;06:35:00;SEELL;THURKUS;Cyprus;8915744;5BZJ2;2561;87.96;Unibaltic Sp. z o.o.;Barkowskie
PLKOL;2018-12-21;03:00:00;SESOL;IMPERATOR;Norway;9014690;C6VB2;2446;87.90;NORDTECHNIK;S³upskie
PLKOL;2018-12-21;15:00:00;PLSZZ;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Kamienne
PLKOL;2018-12-28;07:00:00;SEKLR;ALBA ROUSING;Denmark;8506024;OVIL2;1139;79.08;Morska Agencja Szczecin Ltd.;Zbo¿owe
PLKOL;2018-12-30;12:00:00;GBERI;THEA MARIEKE;Netherlands;9195418;PBDE;2311;82.50;NORDTECHNIK;Wêglowe
PLKOL;2019-01-09;08:15:00;PLSZZ;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Kamienne
PLKOL;2019-01-10;11:00:00;DEWIS;LILL;Norway;8209743;LAVF7;1843;80.72;NORDTECHNIK;S³upskie
PLKOL;2019-01-16;11:30:00;DKAAL;ELENA;Netherlands;9574315;PCEI;2588;88.30;NORDTECHNIK;Wêglowe
PLKOL;2019-01-20;20:00:00;PLGDY;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2019-01-22;18:15:00;SEFLI;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2019-01-23;11:15:00;DKKOG;CROWNBREEZE;Netherlands;9195652;PCHY;2548;89.00;NORDTECHNIK;Wêglowe
PLKOL;2019-01-23;20:00:00;PLKOL;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2019-01-23;17:00:00;DKNYF;FALKBRIS;Malta;9006291;9HA2257;2449;87.91;NORDTECHNIK;S³upskie
PLKOL;2019-01-25;22:30:00;PLKOL;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2019-01-25;23:30:00;PLSWI;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Kamienne
PLKOL;2019-01-26;14:00:00;DEWIS;LILL;Norway;8209743;LAVF7;1843;80.72;NORDTECHNIK;S³upskie
PLKOL;2019-01-28;13:30:00;PLKOL;MINTAKA I;Panama;7638416;HO6142;473;40.00;Baltic Shipping Agency Ltd.;Zbo¿owe
PLKOL;2019-01-30;07:30:00;NOSIP;FERRO;Barbados;9005730;8PAJ7;1986;88.15;LOGIS OIL ;Barkowskie
PLKOL;2019-01-31;23:00:00;SELDK;HAITHABU;Antigua and Barbuda;8222185;V2GP7;1372;74.23;Morska Agencja Szczecin Ltd.;Zbo¿owe
PLKOL;2019-02-01;06:00:00;SEELL;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2019-02-05;09:30:00;NOPOR;RUYTER;Netherlands;9374674;PDFO;2528;89.99;NORDTECHNIK;Wêglowe
PLKOL;2019-02-06;11:30:00;SEKLR;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2019-02-07;16:00:00;SEVAG;VESTLAND;Norway;9132038;LAVM7;2456;87.99;NORDTECHNIK;S³upskie
PLKOL;2019-02-12;09:00:00;PLGDN;THEA MARIEKE;Netherlands;9195418;PBDE;2311;82.50;NORDTECHNIK;Wêglowe
PLKOL;2019-02-13;10:15:00;SEELL;WALTER HAMMANN;Germany;8714841;DFVT;1156;58.83;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2019-02-13;10:40:00;DERSK;LILL;Norway;8209743;LAVF7;1843;80.72;NORDTECHNIK;S³upskie
PLKOL;2019-02-17;21:00:00;LTKLJ;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Wêglowe
PLKOL;2019-02-18;19:00:00;PLSZZ;NAWIGATOR XXI;Poland;9161247;SNHA;1245;60.30;Akademia Morska w Szczecinie;Promowe
PLKOL;2019-02-19;08:30:00;SEKLR;OSA;Cyprus;8420086;SNBD;1782;83.38;NORDTECHNIK;S³upskie
PLKOL;2019-02-19;14:00:00;NOGUL;PEAK BORDEAUX;Netherlands;9545039;PBPY;2978;89.95;LOGIS OIL ;Barkowskie
PLKOL;2019-02-23;14:30:00;SEKLR;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2019-02-26;12:30:00;NOREK;INGEBORG PILOT;Saint Vincent and the Grenadines;9108439;J8B5374;2016;88.49;LOGIS OIL ;Barkowskie
PLKOL;2019-02-28;12:50:00;EEMRS;TINA;Netherlands;9466221;PBYP;2622;12.90;NORDTECHNIK;Wêglowe
PLKOL;2019-02-28;16:30:00;NOSLV;ANMI;Bahamas;8914283;C6UJ8;2373;88.30;LOGIS OIL ;Barkowskie
PLKOL;2019-02-28;23:00:00;DEREN;HAITHABU;Antigua and Barbuda;8222185;V2GP7;1372;74.23;Morska Agencja Szczecin Ltd.;Zbo¿owe
PLKOL;2019-03-01;22:30:00;SEELL;VALDAY;Antigua and Barbuda;9142576;V2CS5;1682;81.50;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2019-03-02;14:30:00;SEFLI;FRI RIVER;Bahamas;9224104;C6DR5;2548;91.25;Morska Agencja Szczecin Ltd.;Zbo¿owe
PLKOL;2019-03-02;11:00:00;DKKOG;LILL;Norway;8209743;LAVF7;1843;80.72;NORDTECHNIK;S³upskie
PLKOL;2019-03-03;15:40:00;DKNAK;IMPERATOR;Norway;9014690;C6VB2;2446;87.90;NORDTECHNIK;Wêglowe
PLKOL;2019-03-06;08:05:00;PLSZZ;NAWIGATOR XXI;Poland;9161247;SNHA;1245;60.30;Akademia Morska w Szczecinie;Szkolne
PLKOL;2019-03-07;06:30:00;NOHAU;TINTO;Norway;7369168;LAYE7;1739;82.47;Morska Agencja Szczecin Ltd.;Zbo¿owe
PLKOL;2019-03-07;00:40:00;PLSZZ;ANKIE;Netherlands;9331359;PHKA;2528;89.99;NORDTECHNIK;Wêglowe
PLKOL;2019-03-09;08:00:00;PLSZZ;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Kamienne
PLKOL;2019-03-09;14:00:00;DKKOG;HAGLAND BOSS;Malta;9171058;9HLE5;2446;87.99;NORDTECHNIK;S³upskie
PLKOL;2019-03-12;14:00:00;DKKOG;LILL;Norway;8209743;LAVF7;1843;80.72;NORDTECHNIK;S³upskie
PLKOL;2019-03-18;04:00:00;DKAAR;HAITHABU;Antigua and Barbuda;8222185;V2GP7;1372;74.23;Morska Agencja Szczecin Ltd.;Zbo¿owe
PLKOL;2019-03-21;16:00:00;DERSK;IMPERATOR;Norway;9014690;LACL8;2446;87.90;NORDTECHNIK;S³upskie
PLKOL;2019-03-23;07:00:00;SELYS;OSA;Cyprus;8420086;SNBD;1782;83.38;NORDTECHNIK;Wêglowe
PLKOL;2019-03-27;23:00:00;SEFLI;HELGA;Antigua and Barbuda;8402577;V2XS;1472;79.80;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2019-03-29;06:00:00;SEELL;THOPAS;Cyprus;9085481;5BGQ4;2561;87.96;Unibaltic Sp. z o.o.;Barkowskie
PLKOL;2019-03-30;16:30:00;SEFLI;KLAIPEDA;Lithuania;9106584;LYSZ;2395;87.80;Morska Agencja Szczecin Ltd.;Wêglowe
PLKOL;2019-04-02;17:00:00;SEFLI;RAMONA;Finland;8420713;OJNN;1279;74.80;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2019-04-02;11:30:00;DKAAR;TINA;Netherlands;9466221;PBYP;2622;12.90;NORDTECHNIK;Wêglowe
PLKOL;2019-04-05;08:00:00;PLSWI;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Kamienne
PLKOL;2019-04-06;07:00:00;SEELL;RAMONA;Finland;8420713;OJNN;1279;74.80;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2019-04-06;16:40:00;SEFLI;RONJA;Finland;9030462;OJSG;1512;74.94;DAN SHIPPING & TRADING Co. Ltd. ;Barkowskie
PLKOL;2019-04-07;20:00:00;DKCPH; HAGLAND BORG;Norway;9173563; LAXW7;2456;87.99;NORDTECHNIK;S³upskie
PLKOL;2019-04-10;08:00:00;PLSZZ;NAWIGATOR XXI;Poland;9161247;SNHA;1245;60.30;Akademia Morska w Szczecinie;Promowe
